SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,CPD_NAME,CPD_NAME_TYPE,SMILES,INCHIKEY,IMG_ERSyto,IMG_ERSytoBleed,IMG_Hoechst,IMG_Mito,IMG_Ph_golgi
P102785-E09-3,P102785,E09,3,CBK309344,delta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1,ODADKLYLWWCHNB-LDYBVBFYSA-N,E09_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E09_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,E09_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E09_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E09_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-E09-4,P102785,E09,4,CBK309344,delta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1,ODADKLYLWWCHNB-LDYBVBFYSA-N,E09_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E09_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,E09_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E09_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E09_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-E09-5,P102785,E09,5,CBK309344,delta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1,ODADKLYLWWCHNB-LDYBVBFYSA-N,E09_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E09_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,E09_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E09_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E09_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-E09-6,P102785,E09,6,CBK309344,delta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1,ODADKLYLWWCHNB-LDYBVBFYSA-N,E09_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E09_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,E09_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E09_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E09_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-E09-7,P102785,E09,7,CBK309344,delta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1,ODADKLYLWWCHNB-LDYBVBFYSA-N,E09_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E09_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,E09_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E09_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E09_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-E09-8,P102785,E09,8,CBK309344,delta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1,ODADKLYLWWCHNB-LDYBVBFYSA-N,E09_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E09_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,E09_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E09_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E09_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-E09-9,P102785,E09,9,CBK309344,delta-Tocotrienol,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1,ODADKLYLWWCHNB-LDYBVBFYSA-N,E09_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E09_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,E09_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E09_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E09_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-E11-1,P102785,E11,1,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E11_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,E11_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E11_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E11_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-E11-2,P102785,E11,2,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E11_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,E11_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E11_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E11_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-E11-3,P102785,E11,3,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E11_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,E11_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E11_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E11_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-E11-4,P102785,E11,4,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E11_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,E11_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E11_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E11_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-E11-5,P102785,E11,5,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-E11-6,P102785,E11,6,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-E11-7,P102785,E11,7,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-E11-8,P102785,E11,8,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-E11-9,P102785,E11,9,CBK303976,XL413 (hydrochloride),ClC1=CC=C2C(C(N=C([C@@H]3CCCN3)NC4=O)=C4O2)=C1,JJWLXRKVUJDJKG-VIFPVBQESA-N,E11_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-E12-1,P102785,E12,1,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-E12-2,P102785,E12,2,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-E12-3,P102785,E12,3,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-E12-4,P102785,E12,4,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-E12-5,P102785,E12,5,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-E12-6,P102785,E12,6,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-E12-7,P102785,E12,7,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-E12-8,P102785,E12,8,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-E12-9,P102785,E12,9,CBK309185,THZ1,ClC1=CN=C(NC2=CC(NC(C3=CC=C(NC(/C=C/CN(C)C)=O)C=C3)=O)=CC=C2)N=C1C4=CNC5=CC=CC=C54,OBJNFLYHUXWUPF-IZZDOVSWSA-N,E12_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-E15-1,P102785,E15,1,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-E15-2,P102785,E15,2,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-E15-3,P102785,E15,3,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-E15-4,P102785,E15,4,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-E15-5,P102785,E15,5,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-E15-6,P102785,E15,6,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-E15-7,P102785,E15,7,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-E15-8,P102785,E15,8,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-E15-9,P102785,E15,9,CBK288298,GDC 0879,OCCN1N=C(C3=CC=NC=C3)C(C2=CC=C(/C(CC4)=N/O)C4=C2)=C1,DEZZLWQELQORIU-RELWKKBWSA-N,E15_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-E20-1,P102785,E20,1,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-E20-2,P102785,E20,2,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-E20-3,P102785,E20,3,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-E20-4,P102785,E20,4,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-E20-5,P102785,E20,5,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-E20-6,P102785,E20,6,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-E20-7,P102785,E20,7,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-E20-8,P102785,E20,8,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-E20-9,P102785,E20,9,CBK290225,PD 198306,Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,UHAXDAKQGVISBZ-UHFFFAOYSA-N,E20_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-E21-1,P102785,E21,1,CBK288271,SGX 523,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,BCZUAADEACICHN-UHFFFAOYSA-N,E21_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-E21-2,P102785,E21,2,CBK288271,SGX 523,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,BCZUAADEACICHN-UHFFFAOYSA-N,E21_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-E21-3,P102785,E21,3,CBK288271,SGX 523,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,BCZUAADEACICHN-UHFFFAOYSA-N,E21_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-E21-4,P102785,E21,4,CBK288271,SGX 523,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,BCZUAADEACICHN-UHFFFAOYSA-N,E21_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-E21-5,P102785,E21,5,CBK288271,SGX 523,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,BCZUAADEACICHN-UHFFFAOYSA-N,E21_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-E21-6,P102785,E21,6,CBK288271,SGX 523,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,BCZUAADEACICHN-UHFFFAOYSA-N,E21_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-E21-7,P102785,E21,7,CBK288271,SGX 523,Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1,BCZUAADEACICHN-UHFFFAOYSA-N,E21_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
